mechanism, data size, buffer/package size, rep num, Transfer time,
pipe,4194304,4096,8,1743,
pipe,4194304,4096,9,1853,
pipe,4194304,4096,10,1751,
pipe,4194304,16384,1,1766,
pipe,4194304,16384,2,1710,
pipe,4194304,16384,3,1734,
pipe,4194304,16384,4,1782,
pipe,4194304,16384,5,1758,
pipe,4194304,16384,6,1790,
pipe,4194304,16384,7,1742,
pipe,4194304,16384,8,1685,
pipe,4194304,16384,9,1724,
pipe,4194304,16384,10,1736,
pipe,4194304,65536,1,1765,
pipe,4194304,65536,2,1875,
pipe,4194304,65536,3,1778,
pipe,4194304,65536,4,1858,
pipe,4194304,65536,5,1814,
pipe,4194304,65536,6,1682,
pipe,4194304,65536,7,1812,
pipe,4194304,65536,8,1712,
pipe,4194304,65536,9,1958,
pipe,4194304,65536,10,1785,
pipe,4718592,4,1,288310,
pipe,4718592,4,2,267830,
pipe,4718592,4,3,245235,
pipe,4718592,4,4,262008,
pipe,4718592,4,5,311176,
pipe,4718592,4,6,336128,
pipe,4718592,4,7,363020,
pipe,4718592,4,8,290860,
pipe,4718592,4,9,219601,
pipe,4718592,4,10,328843,
pipe,4718592,16,1,70516,
pipe,4718592,16,2,67563,
pipe,4718592,16,3,54629,
pipe,4718592,16,4,59583,
pipe,4718592,16,5,49198,
pipe,4718592,16,6,61486,
pipe,4718592,16,7,63431,
pipe,4718592,16,8,77097,
pipe,4718592,16,9,59263,
pipe,4718592,16,10,50495,
pipe,4718592,64,1,13610,
pipe,4718592,64,2,13940,
pipe,4718592,64,3,13541,
pipe,4718592,64,4,14036,
pipe,4718592,64,5,12431,
pipe,4718592,64,6,13362,
pipe,4718592,64,7,14215,
pipe,4718592,64,8,13775,
pipe,4718592,64,9,13002,
pipe,4718592,64,10,14010,
pipe,4718592,256,1,5181,
pipe,4718592,256,2,4424,
pipe,4718592,256,3,4968,
pipe,4718592,256,4,5497,
pipe,4718592,256,5,4345,
pipe,4718592,256,6,4366,
pipe,4718592,256,7,4908,
pipe,4718592,256,8,5430,
pipe,4718592,256,9,4750,
pipe,4718592,256,10,5523,
pipe,4718592,1024,1,3657,
pipe,4718592,1024,2,3549,
pipe,4718592,1024,3,3548,
pipe,4718592,1024,4,3549,
pipe,4718592,1024,5,3678,
pipe,4718592,1024,6,3711,
pipe,4718592,1024,7,3672,
pipe,4718592,1024,8,3485,
pipe,4718592,1024,9,3593,
pipe,4718592,1024,10,3864,
